爱心东东飞利浦（PHILIPS） E186A 移动联通 直板按键超长待机 学生手机 商务老人手机老年机大字体 亮丽橙,158.00,100+
华为（HUAWEI） 荣耀V10手机 沙滩金 全网通(6G+64G),1749.00,800+
华为（HUAWEI） 华为nova2s 全网通 移动联通电信4G 智能手机 全面屏四摄旗舰机型 曜石黑 全网通（6G+64G）,1639.00,400+
APPLE苹果 Apple 苹果 iPhone 6s Plus 4G手机 金色 全网通 128GB,3649.00,3
爱心东东欧奇（OUKI） P6 Pro 全网通4G 超长待机智能手机 一万毫安大电池 高端商务安全 双卡双待 黑色,2599.00,200+
华为（HUAWEI） nova2 Plus 全网通4G 智能手机 移动4g+全网通  极光蓝 全网通（4G+128G）,1599.00,300+
纽曼（Newman） Q99 移动/联通 超小迷你儿童手机 男女 小学生卡通超薄袖珍卡片小手机 蓝色,99.00,800+
华为（HUAWEI） 荣耀8青春版 双卡双待 智能手机 魅海蓝 移动全网通版(4GBRAM+64GBROM),1158.00,2100+
华为（HUAWEI） 荣耀畅玩8C 全面屏全网通4G移动电信版联通 智能老人机手机 大字体 双卡双待 蓝色 32G+4G,1199.00,0
爱心东东美图（meitu） T9 美颜拍照手机 全网通 星云粉 4+64G,2599.00,30+
AGM X2 4G全网通 户外三防智能手机 防水防摔长待机 双卡双待 轻奢小牛皮 黑色双面玻璃版 6G+64G,2899.00,200+
海囤全球Apple 苹果iphone XS手机 港版/美版 单卡移动联通电信全网通4S智能手机 5.8英寸 金色 美版原装 256G（三网）,8499.00,0
华为（HUAWEI） 荣耀9全网通4G手机 移动联通电信 双卡双待 海鸥灰 全网通4G(6G RAM+64G ROM),1799.00,30+
华为（HUAWEI） 华为Mate10 手机 香槟金 (6G RAM+128G ROM),2888.00,50+
酷派（Coolpad） 酷玩6 全网通4G手机 移动联通电信 双卡双待 耀动黑 （6G RAM+64G ROM）,999.00,1400+
小米（MI） 小米Max2  xiaomi max2  6.44英寸大屏 全网通4G手机 双卡双待 金色 全网通4G+64G,1069.00,100+
【赠1年延保】小米MIX2S 移动联通电信4G智能手机全面屏双卡双待 陶瓷黑 6G+64G,2699.00,30+
华为（HUAWEI） P20 全面屏手机 AI徕卡双摄 亮黑色 全网通(6G+128G),3888.00,20+
中国电信 HUAWEI 华为麦芒7 6G+64G 全网通 移动联通电信4G手机 双卡双待 魅海蓝,2199.00,1
诺基亚（NOKIA） 3310 老人手机 直板按键备用手机 移动联通2G 双卡双待 大字大声老人机 红色,299.00,9
爱心东东华为（HUAWEI） Mate20 X 手机 幻影银 8GB+256GB,5999.00,8
爱心东东魅族（MEIZU） 魅族16th 游戏手机 极光蓝 全网通 8G+128G,3198.00,70+
vivo Y93 4G+64G 水滴屏全面屏 移动联通电信全网通4G手机 双卡双待 星夜黑 4GB 64GB,1500.00,100+
爱心东东华为（HUAWEI） nova3e 移动4G+全网通 手机 幻夜黑 4GB+64GB,1588.00,0
Apple 苹果 iPhone 7 Plus 手机 黑色 全网通(128GB ),5418.00,400+
华为（HUAWEI） 荣耀畅玩7C 全面屏手机 幻夜黑 全网通(3G+32G),799.00,90+
华为（HUAWEI） nova 2S 全面屏四摄 移动联通电信4G全网通 智能手机 银钻灰(6GB RAM+64GB ROM),1688.00,40+
ivvi i3 Play 全网通4G手机 移动联通电信双卡双待八核指纹学生智能机 金色 4G+32G,699.00,10+
诺基亚（NOKIA） 3310 老人手机 直板按键备用手机 移动联通2G 双卡双待 大字大声老人机 红色,299.00,9
爱心东东华为（HUAWEI） Mate20 X 手机 幻影银 8GB+256GB,5999.00,8
爱心东东魅族（MEIZU） 魅族16th 游戏手机 极光蓝 全网通 8G+128G,3198.00,70+
vivo Y93 4G+64G 水滴屏全面屏 移动联通电信全网通4G手机 双卡双待 星夜黑 4GB 64GB,1500.00,100+
爱心东东华为（HUAWEI） nova3e 移动4G+全网通 手机 幻夜黑 4GB+64GB,1588.00,0
Apple 苹果 iPhone 7 Plus 手机 黑色 全网通(128GB ),5418.00,400+
华为（HUAWEI） 荣耀畅玩7C 全面屏手机 幻夜黑 全网通(3G+32G),799.00,90+
华为（HUAWEI） nova 2S 全面屏四摄 移动联通电信4G全网通 智能手机 银钻灰(6GB RAM+64GB ROM),1688.00,40+
ivvi i3 Play 全网通4G手机 移动联通电信双卡双待八核指纹学生智能机 金色 4G+32G,699.00,10+
Apple 苹果iphone xr手机 黑色 128G,6499.00,30+
小米（MI） 小米 mix2s 全面屏 双卡双待 智能 手机 黑色 全网通  6G+128G,2739.00,70+
360 N7 手机 石墨黑 全网通 6GB+64GB,1248.00,100+
华为（HUAWEI） 华为畅享 8e 青春老人机智能手机 金色 全网通 (2G+32G),618.00,30+
纽曼（Newman） L520 移动老人手机 大字大声  双卡双待 超长待机 一健解锁 黑色,148.00,30+
华为（HUAWEI） 荣耀8X Max 手机 全网通4G智能手机 双卡双待 魅海蓝 4GB+64GB,1499.00,3
联想 （Lenovo）A5全面屏手机 5.45英寸全网通4G智能手机双卡双待 螺黛黑 3GB+16GB,485.00,30+
中兴（ZTE） 中兴天机Axon M Z999  折叠双屏智能手机移动联通电信4G手机 黑色 全网通4G (6GB/128GB),2566.00,10+
华为（HUAWEI） 荣耀v10 手机 极光蓝 全网通尊享版（6GB+128GB）,2799.00,200+
OPPO A5 【12.12特惠领券降100】3个月碎屏险 全网通全面屏手机 A1A57升级款 幻镜蓝 4G+64G 官网标配,1499.00,1000+
Apple 苹果  iPhone 8 Plus  移动联通电信4G手机 银色 全网通(256GB),7080.00,3100+
华为（HUAWEI） 荣耀7A 畅玩7A 全面屏4G手机 铂光金 全网通（2GB + 32GB）,699.00,20+
纽曼（Newman） L660S 移动/联通2G 翻盖手机 老人手机 白色,148.00,30+
华为（HUAWEI） 荣耀7C 畅玩7C手机 铂光金 全网通版4G【3+32GB】,899.00,30+
天语（K-TOUCH） T2A老人机大字体大音量大按键按键直板手机移动2G大卡功能手机 天语T2A手机-红色-福寿款,89.00,40+
小米（MI） 小米MIX2S 手机 白色 全网通 (6GB+64GB)【标配版】,2299.00,3500+
乐丰（lephone） ✅  安卓智能 老年手机 移动 4G网络版 直板 触摸 按键 大屏大字大声 灰色 套餐四,348.00,4
守护宝 （上海中兴）L610 直板大按键天翼CDMA电信老人手机 超长待机学生商务备用老年手机 华尔金,218.00,10+
21KE /21克 C1 移动版 直板老人手机 红色,138.00,10+
魅族（MEIZU） 魅族16x 轻奢旗舰 全面屏 青春版 屏下指纹 骁龙710 游戏手机 晨曦金 6G+64G全网通,2169.00,600+
360手机 N7 Lite 手机 幻影黑 全网通(4+32G),848.00,10+
21KE /21克 C1 移动版 直板老人手机 红色,138.00,10+
魅族（MEIZU） 魅族16x 轻奢旗舰 全面屏 青春版 屏下指纹 骁龙710 游戏手机 晨曦金 6G+64G全网通,2169.00,600+
360手机 N7 Lite 手机 幻影黑 全网通(4+32G),848.00,10+
金柏利 002B 电信 超薄卡片小手机 学生迷你 CDMA 单卡单待 备用手机 银色,199.00,10+
21KE M2S 移动4G/联通2G智能老人手机 触屏智能机 土豪金,499.00,70+
华为（HUAWEI） 华为Mate8 双卡双待4G手机 全网通4G手机 智能手机 大屏安卓手 月光银 移动4G(3GB+32GB),1198.00,30+
海囤全球Apple 苹果  iPhone8/8Plus/X/XS/XS Max移动联通4G智能无锁手机 iPhone XS Max金色 全新未激活港版64G,8398.00,800+
欧奇（OUKI） K10  超长待机智能手机 高端商务机6+128GB 全网通4G 一万毫安大电池 双卡双待 黑,3699.00,40+
华为（HUAWEI） 麦芒7手机 智慧摄影 亮黑色 6GB 64GB,2199.00,20+
美图（meitu） 美图M8s 手机 宝贝蓝 全网通 4GB+64GB,922.00,10+
爱心东东华为（HUAWEI） 荣耀畅玩8c 异性全面屏手机 铂光金 全网通(4G+64G),1268.00,3
纽曼（Newman） F9 移动/电信 翻盖老人手机 移动版 玫瑰金,178.00,20+
华为（HUAWEI） 荣耀7A 畅玩7A手机 全网通4G 幻夜黑 全网通(2GB 32GB),699.00,100+
小米（MI） 红米Note5 全面屏 移动联通电信全网通4G智能手机 玫瑰金 全网通（6G+128G）,1399.00,100+
华为（HUAWEI） 荣耀8 全网通移动联通电信4G智能手机双卡双待双通 八核 白色 全网通4G（4GB+64GB）,1399.00,40+
华为（HUAWEI） 荣耀 畅玩6 全网通4G 智能老人手机 双卡双待 2G+16G 白色,496.00,1700+
爱心东东飞利浦（PHILIPS） E186A 移动联通 直板按键超长待机 学生手机 商务老人手机 炫丽红,168.00,60+
魅族（MEIZU） 魅族S6 魅蓝S6 全面屏手机 香槟金 全网通(3G+32G),899.00,50+
华为（HUAWEI）【12.12直降】荣耀畅玩7C 全面屏手机 全网通标配版 4G手机 双卡双待 铂光金 全网通3G 32G,759.00,2
华为（HUAWEI） 畅享8 Plus 手机 黑色 全网通(4G+64G),1269.00,200+
诺基亚（NOKIA） 105 手机 老年手机 直板学生手机 老人手机 移动联通2G 黑色 新版105单卡,147.00,1400+
华为（HUAWEI） honor/荣耀10青春版手机 渐变红 全网通版4GB+64GB,1487.00,0
金立（Gionee） M7 全网通4G 双卡双待 超清全面屏手机 6+64G 香槟金,1499.00,500+
华为（HUAWEI） 华为 nova3e 全面屏手机 幻夜黑 全网通 4GB+64GB,1648.00,10+
三星（SAMSUNG） Galaxy S8（SM-G9500）手机 谜夜黑 4G+64G 全网通,3266.00,20+
华为（HUAWEI） 华为 nova2S 手机 华为手机 银钻灰 全网通6G+64G,1799.00,0
魅族（MEIZU） 魅族V8 全面屏手机 高配版 曜黑 4G+64GB,989.00,30+
华为（HUAWEI） 荣耀7A 畅玩7A 手机 全网通4G 极光蓝 全网通移动版(2GB+32GB)-人脸识别,599.00,200+
美图（meitu） 美图T8s 手机 烈焰红 全网通 4GB+128GB,1448.00,10+
飞利浦（PHILIPS） E186A 移动版 双卡双待 老人手机 炫丽红,199.00,7
华为（HUAWEI） honor/荣耀10青春版手机 渐变红 全网通版4GB+64GB,1487.00,0
金立（Gionee） M7 全网通4G 双卡双待 超清全面屏手机 6+64G 香槟金,1499.00,500+
华为（HUAWEI） 华为 nova3e 全面屏手机 幻夜黑 全网通 4GB+64GB,1648.00,10+
三星（SAMSUNG） Galaxy S8（SM-G9500）手机 谜夜黑 4G+64G 全网通,3266.00,20+
华为（HUAWEI） 华为 nova2S 手机 华为手机 银钻灰 全网通6G+64G,1799.00,0
魅族（MEIZU） 魅族V8 全面屏手机 高配版 曜黑 4G+64GB,989.00,30+
华为（HUAWEI） 荣耀7A 畅玩7A 手机 全网通4G 极光蓝 全网通移动版(2GB+32GB)-人脸识别,599.00,200+
美图（meitu） 美图T8s 手机 烈焰红 全网通 4GB+128GB,1448.00,10+
飞利浦（PHILIPS） E186A 移动版 双卡双待 老人手机 炫丽红,199.00,7
国美（GOME） U7 手机  全面屏移动联通电信4G智能手机 双卡双待 曜金黑（4GB+64GB）,999.00,10+
华为（HUAWEI） 华为nova3手机 全面屏 樱草金 星耀版 全网通 6+128G 高配版,2399.00,4600+
华为（HUAWEI） 华为mate20 Pro 手机 极光色 8G+256G（UD屏内指纹版）,8099.00,10+
华为（HUAWEI） 华为Mate10手机 保时捷限量版 钻石黑 全网通(6GB 256GB),5288.00,2
小米（MI） 小米mix2S 手机  全网通 黑色 全网通6GB 128GB,2799.00,200+
美图（meitu） 美图M8 全网通4G 美颜 自拍手机 月光白 全网通(4GB+64GB),889.00,700+
小米（MI） 小米max3高通骁龙636处理器5500mAh大电量6.9英寸大屏手机 金色 全网通 (6G+128G),1848.00,200+
小米（MI） 红米6A 手机 铂银灰 全网通(3G +32G ),635.00,1200+
华为（HUAWEI） 荣耀畅玩6A 全网通公开版4G 老人手机 智能手机移动联通电信4G指纹识别 金色 全网通 2GB+16GB,549.00,20+
华为（HUAWEI） 华为Mate20 X 游戏手机 宝石蓝 6GB+128GB,4999.00,0
华为（HUAWEI） Mate 20 X 全面屏超微距影像超大广角徕卡三摄全网通版双4G手机 宝石蓝 8G 256G,5999.00,0
荣耀 畅玩7C 全面屏手机 全网通 移动联通电信4G手机高性价比人脸识别双摄像头 幻夜黑 4G+64G,1199.00,100+
酷派（Coolpad） N3 移动联通电信4G 双卡双待手机 金色 3+32G,558.00,10+
爱心东东小米（MI） 红米6 Pro 全屏手机 曜石黑 全网通（4+32G）高配版,888.00,40+
魅族（MEIZU） V8 全面屏手机 曜黑 全网通(4G+64G),963.00,10+
小米（MI） 小米6 手机 双卡双待4G全网通高通骁龙835处理器小米手机6旗舰机 亮黑 6+128GB,2599.00,50+
华为（HUAWEI） 荣耀8X Max 手机全网通 幻夜黑 4GB+128GB 高配版,1799.00,200+
华为（HUAWEI） Mate 20 全面屏手机 麒麟980AI智能芯片 徕卡三摄 翡冷翠 全网通(6G+128G),4499.00,5
红鸟 redbird健康云手机专用原厂多功能血压检测仪 8,299.00,8
华为（HUAWEI） 荣耀畅玩7X 全面屏手机 极光蓝 全网通（4GB+64GB）,1138.00,200+
美图（meitu） V6手机全网通4g旗舰版大英博物馆限量版手机 摩洛哥粉,1988.00,100+
红鸟 redbird健康云手机专用原厂多功能血压检测仪 8,299.00,8
华为（HUAWEI） 荣耀畅玩7X 全面屏手机 极光蓝 全网通（4GB+64GB）,1138.00,200+
美图（meitu） V6手机全网通4g旗舰版大英博物馆限量版手机 摩洛哥粉,1988.00,100+
美图（meitu） T9 全网通128GB 美颜美妆拍照手机 浆果红 全网通(4GB+64GB),2367.00,70+
努比亚（nubia） 红魔 全面屏 游戏手机 曜石黑 8GB+128GB 全网通,2499.00,400+
华为（HUAWEI） 荣耀V10 手机 幻夜黑 6+64G,1999.00,90+
誉品（YEPEN）  N2C 电信版专用机 老人手机 超薄卡片小手机 学生手机非智能 迷你手机男女款 黑色,268.00,20+
海囤全球诺基亚（NOKIA） Nokia/诺基亚 E63智能手机学生音乐3G手机功能机 港版 E63红色 wifi版,799.00,20+
爱心东东华为（HUAWEI） 荣耀畅玩7 全网通公开版4G 移动联通电信4G 老人手机 双卡双待 金色,478.00,1100+
华为（HUAWEI） P10 Plus 全网通4G智能手机 钻雕蓝 6G+64G,2148.00,4
华为（HUAWEI） P20 AI智慧全面屏 全网通 手机 现货订购 亮黑色 6G 128G,3888.00,90+
小辣椒 G108老人手机军工三防超长待机大字大声移动电信版老年机 绿色 电信,180.00,100+
青橙（GreenOrange） C2 增强版 移动4G手机  双卡双待 金色 2+16G,249.00,0
Apple 苹果（ＡＰＰＬＥ）【12.12直降】iPhone XR 移动联通电信4G手机 双卡双待 黑色 64GB,6499.00,0
OPPO R17 Pro【12.12特惠送智能手环】12期免息 屏下指纹手机 SuperVooc闪充 雾光渐变 8G+128G,4299.00,3
飞利浦（PHILIP） E135X  超长待机 移动联通2G双卡双待 翻盖老人手机 老年 黑色,258.00,20+
纽曼（Newman） V1老人手机 移动联通老人机 备用机 学生儿童手机 黑色 裸机,65.00,1000+
华为（HUAWEI） P20 AI智慧徕卡双摄全面屏游戏手机 全网通版移动联通电信4G手机 双卡双待 宝石蓝 全网通6GB+128GB,3888.00,10+
MANN ZUG 5SQ 全网通4G 三防手机  户外智能手机 防水防摔 超长待机 双卡双待 4+64G沙漠金,1299.00,2200+
魅族（MEIZU） 15 全面屏手机 双卡双待 汝窑白 全网通(4G RAM + 64G ROM),1548.00,500+
华为（HUAWEI） 荣耀10青春版手机 幻夜黑 全网通版6GB+128GB,1899.00,10+
小米（MI） 小米8SE 全面屏智能手机 全网通4G 双卡双待 蓝色 全网通(6GB RAM+64GB ROM),1899.00,10+
华为（HUAWEI） 荣耀7C 畅玩7C全面屏手机 全网通 极光蓝 4GB+64GB 高配版,1299.00,100+
创星 （ATMAN）V6 超薄超小 迷你卡通 卡片手机 奢华手机 双卡双待 金色,158.00,0
一加 5T OnePlus5T 手机 星辰黑 6G+64G,2699.00,200+
金立（Gionee） 大金钢2 4G+64G 全网通智能手机 全面屏 金刚 尊爵金 全网通,1299.00,800+
飞利浦（PHILIPS） E256S双屏翻盖 老人手机 移动联通2G 双卡双待 大声大字备用功能机 陨石黑,299.00,10+
创星 （ATMAN) S1C 天翼CDMA电信卡版三防户外电霸老年人手机 大电池老人学生商务备用手机 黑色,128.00,5
守护宝 （上海中兴）V88 移动/联通2G 翻盖老年人手机 双卡双待 红色 移动联通2G,188.00,100+
华为（HUAWEI） 荣耀V9 全网通4G 指纹识别 5.7英寸大屏幕 NFC闪付 双卡双待v9手机 铂光金 4+64G,1478.00,40+
小米（MI） 小米8SE 全面屏智能手机 全网通4G 双卡双待 蓝色 全网通(6GB RAM+64GB ROM),1899.00,10+
华为（HUAWEI） 荣耀7C 畅玩7C全面屏手机 全网通 极光蓝 4GB+64GB 高配版,1299.00,100+
创星 （ATMAN）V6 超薄超小 迷你卡通 卡片手机 奢华手机 双卡双待 金色,158.00,0
一加 5T OnePlus5T 手机 星辰黑 6G+64G,2699.00,200+
金立（Gionee） 大金钢2 4G+64G 全网通智能手机 全面屏 金刚 尊爵金 全网通,1299.00,800+
飞利浦（PHILIPS） E256S双屏翻盖 老人手机 移动联通2G 双卡双待 大声大字备用功能机 陨石黑,299.00,10+
创星 （ATMAN) S1C 天翼CDMA电信卡版三防户外电霸老年人手机 大电池老人学生商务备用手机 黑色,128.00,5
守护宝 （上海中兴）V88 移动/联通2G 翻盖老年人手机 双卡双待 红色 移动联通2G,188.00,100+
华为（HUAWEI） 荣耀V9 全网通4G 指纹识别 5.7英寸大屏幕 NFC闪付 双卡双待v9手机 铂光金 4+64G,1478.00,40+
酷派（Coolpad） 酷玩7 全网通4G 全面屏智能手机 刘海屏 4GB+64GB 双卡双待 极光蓝 4G+32G,749.00,0
华为（HUAWEI） mate20 x 手机 宝石蓝 全网通8G+256G,5999.00,20+
华为（HUAWEI） 华为Mate20 全面屏手机官方旗舰店 极光色 全网通6GB+64GB（3期免息）,3999.00,9
魅族（MEIZU） 魅蓝S6 全面屏手机 淡钴蓝 全网通（3G+64G）,899.00,40+
小米（MI） 小米Max3 手机2 梦幻金 全网通(6G+128G),1858.00,60+
华为（HUAWEI） 畅玩7 2GB+16GB  移动来的电信全网通4G手机 双卡双待 公开全网金色,599.00,30+
飞利浦（PHILIPS） 利浦（PHILIPS）E135X 移动/联通翻盖老人手机老年机超长待机男女 中国红,290.00,20+
守护宝 （上海中兴）L610 电信老人手机 儒雅黑,238.00,500+
纽曼（Newman） F1+ 电信迷你手机 学生超小手机 红色,158.00,100+
飞利浦（PHILIPS） S626L 6英寸学生游戏 移动联通电信4G全网通安卓商务手机京东自营同步 金色,699.00,300+
华为（HUAWEI） 荣耀V9 全网通 移动联通电信4G 双卡双待 智能手机 极光蓝 全网通4G(6G RAM+64G ROM),1759.00,500+
创星 ATMAN 8S 智能迷你手机 学生儿童小手机 卡片手机 移动联通4G 双卡双待 1g+8g 黑色 移动4g联通4g,488.00,20+
华为（HUAWEI） 华为 荣耀9青春版 4G全网通手机 海鸥灰 全网通4G+64G,1159.00,10+
天语（K-Touch）N2 老人手机 移动联通2G老年手机 双卡双待功能机kVY1eyfTbS 金色,69.00,300+
易百年 Ez618A 移动/联通2G 定位老人手机 大字大声老年机超长待机老人机 黑,399.00,400+
酷派（Coolpad） 大观铂顿5 V1-C 双卡双待手机 老人机 白色 电信版4G手机(3G RAM+32G ROM),475.00,100+
天语（K-TOUCH） T2A手机电池原装1800毫安电池 天语T2A手机电池【只适用天语T2A】,19.90,0
华为（HUAWEI） 麦芒 6 手机7 全网通4G 支持NFC功能  移动联通电信4G手机 双卡双待 麦芒6 流光金 4GB+64GB,1428.00,30+
爱心东东优购（UooGou） F9 6.1英寸 全网通4G 刘海屏 游戏手机 4G+64G 幻影蓝,769.00,100+
海囤全球索尼（SONY） 索尼智能手机 Xperia XZ Premium索尼XZP镜面手机 g8142港版 大红色港版双卡 64GB 港澳台,3499.00,10+
小米（MI）  小米Max2 全面屏全网通4G移动电信版联通 智能老人机手机 大字体 双卡双待 金色 4G+64G 全网通4G,1399.00,40+
爱心东东优购（UooGou） F9 6.1英寸 全网通4G 刘海屏 游戏手机 4G+64G 幻影蓝,769.00,100+
海囤全球索尼（SONY） 索尼智能手机 Xperia XZ Premium索尼XZP镜面手机 g8142港版 大红色港版双卡 64GB 港澳台,3499.00,10+
小米（MI）  小米Max2 全面屏全网通4G移动电信版联通 智能老人机手机 大字体 双卡双待 金色 4G+64G 全网通4G,1399.00,40+
华为（HUAWEI） 荣耀9 手机 安卓智能手机 指纹识别 双摄 移动联通电信4G 全网通4G 幻夜黑 全网通4G (4GB+64GB),1628.00,50+
华为（HUAWEI） 畅享8 Plus 手机 官方旗舰店 蓝色 全网通4GB+64GB,1299.00,50+
Apple 苹果 iPhone X 全面屏手机移动联通电信4G手机 深空灰 全网通  256G,8499.00,20+
华为（HUAWEI） 荣耀Magic2 全网通移动联通电信4G全面屏手机 双卡双待 渐变黑 全网通4G(8G 256GB),4799.00,10+
爱心东东BIHEE 百合 C25 电信版学生迷你儿童手机 金色,149.00,100+
华为（HUAWEI） Mate 10 Pro 全网通 4G手机 双卡双待 宝石蓝 6GB+128GB,3299.00,200+
小米（MI） 小米Max3 金色 全网通(4GRAM+64GROM),1529.00,700+
小米（MI） 红米6  全网通4G手机 双卡双待 流沙金 全网通3G+32G,699.00,100+
Apple 苹果 iPhone X 全面屏手机 银色 全网通 64GB,6428.00,400+
酷派（Coolpad） 8712 高配版 移动4G  智能手机 双卡双待 星光白 1G+8G,228.00,50+
华为（HUAWEI） 荣耀7c 畅玩7C 手机 4G手机 铂光金 全网通（3GB +32GB）,728.00,100+
华为（HUAWEI） 畅享8 手机 全面屏手机 全网通4G移动联通电信4G 安卓智能 人脸识别 黑色 公开版全网通4G （4G+64G）,1129.00,0
Apple /苹果 iPhone 8手机全网通4G原封正品国行 黑色 256G,6299.00,50+
小米（MI） 红米S2 手机 铂银灰 全网通(4G+64G),888.00,70+
守护宝 （上海中兴）CV28 电信2G 直板 老人手机 暮光黑,199.00,30+
中兴天机Axon M折叠手机真皮皮套黑色,199.00,400+
ZMI 紫米Z1 手机 黑色,499.00,0
小辣椒 G103老人机移动联通2G老年手机 黑色,99.00,100+
华为（HUAWEI） 荣耀9i手机 梦幻紫 全网通(4G+64G),1299.00,30+
华为（HUAWEI） 畅享9Plus 手机 宝石蓝 全网通4G+128G,1565.00,10+
华为（HUAWEI） 华为mate10 保时捷设计版 全面屏手机 钻石黑 全网通(6G+256G),5249.00,300+
一加 6手机 OnePlus6 全面屏游戏手机 全网通4G 双卡双待 琥珀红 8G+128G,2989.00,100+
华为（HUAWEI） P20 Pro 全面屏徕卡三摄 手机 樱粉金 全网通（6G RAM+128G ROM）,4988.00,100+
Apple 苹果6s plus iPhone 6s Plus 4G手机 全网通 金色 5.5英寸（128GB）,3469.00,400+
MANN 8S 三防智能手机6000毫安超长待机 全网通 冷酷金 6G+64G,2299.00,4
创星 （ATMAN) 卡片手机V3C电信CDMA天翼低辐射迷你小巧儿童学生手机超薄超小直板备用小手机 黑色,158.00,30+
haolepo 儿童手机迷你定位手机 移动联通 故事机 学生手机 智能触屏手机 海军蓝 经典版（LBS基站定位+SOS呼叫+语音对话）,199.00,500+
华为（HUAWEI） 荣耀9i手机 梦幻紫 全网通(4G+64G),1299.00,30+
华为（HUAWEI） 畅享9Plus 手机 宝石蓝 全网通4G+128G,1565.00,10+
华为（HUAWEI） 华为mate10 保时捷设计版 全面屏手机 钻石黑 全网通(6G+256G),5249.00,300+
一加 6手机 OnePlus6 全面屏游戏手机 全网通4G 双卡双待 琥珀红 8G+128G,2989.00,100+
华为（HUAWEI） P20 Pro 全面屏徕卡三摄 手机 樱粉金 全网通（6G RAM+128G ROM）,4988.00,100+
Apple 苹果6s plus iPhone 6s Plus 4G手机 全网通 金色 5.5英寸（128GB）,3469.00,400+
MANN 8S 三防智能手机6000毫安超长待机 全网通 冷酷金 6G+64G,2299.00,4
创星 （ATMAN) 卡片手机V3C电信CDMA天翼低辐射迷你小巧儿童学生手机超薄超小直板备用小手机 黑色,158.00,30+
haolepo 儿童手机迷你定位手机 移动联通 故事机 学生手机 智能触屏手机 海军蓝 经典版（LBS基站定位+SOS呼叫+语音对话）,199.00,500+
海囤全球Apple /苹果 iPhone 8 Plus 8代 8/8plus 港行版 美版手机 红色限量现货 iPhone8 金色 64G 美版三网通,4388.00,300+
Apple 苹果 iPhone7 Plus 全新 正品 手机 玫瑰金 全网通 128G（A1661）,5599.00,3100+
朵唯（DOOV） V16 移动4G 双卡双待 学生老人智能手机 香槟金 (1G RAM  +16G ROM),268.00,30+
大显（DaXian） DX368老人机翻盖学生手机大字体大音量大按键老年男女移动联通2G双卡双待 大显368手机金色-福寿款,139.00,2
创星 创星 S8C 电信老人手机 军工三防手机 老年手机超长待机 老人机 老年机手机 黑色,188.00,0
魅族（MEIZU） 魅族15Plus手机 魅族15plus 砚黑 全网通 (6G+64G),1795.00,80+
Apple iPhone XS Max (A2104)  移动联通电信4G手机 双卡双待 金色 64G,10599.00,0
魅族（MEIZU） 魅族M15 全面屏手机 全网通 朱雀红（4G+64G）,1198.00,0
飞利浦（PHILIPS） E212A 双屏翻盖老人手机 移动联通 大屏超长待机老年机 双卡双待 深锖色,299.00,40+
魅族（MEIZU） 魅族魅蓝6t 手机 全面屏 智能老人机 曜石黑 全网通(4G+64G),999.00,20+
努比亚（nubia） Z17minis 全网通4G 骁龙653 前后双摄 美颜拍照 努比亚小牛8手机 黑金 全网通(6G+64G),1149.00,7
华为（HUAWEI） 华为荣耀8x max 珍珠屏 全面屏手机 魅海蓝 全网通(4+64G),1499.00,80+
金立（Gionee） S11 全面屏手机  全网通4G 双卡双待 人脸识别 4G+64G 太空金,1212.00,40+
金立（Gionee） 金立S10C 4GB+32GB版 移动联通电信4G手机 双卡双待 樱花金,699.00,300+
飞利浦（PHILIPS） X598  全网通4G 双卡双待 商务智能手机 4G+64G 曜石黑,799.00,10+
三星（SAMSUNG） C8（SM-C7100）全网通4G 智能手机 双卡双待 枫叶金 4G+64G 官方标配,1359.00,300+
Apple 苹果  iPhone 7 手机 银色 32G(全网通),3268.00,1100+
中兴（ZTE） G720T星星2号移动联通双4G手机 智尚白 (2GB+16GB),395.00,300+
魅族（MEIZU） 魅蓝A5 移动联通4G智能手机 双卡双待 （2GB+16GB） 皓月银,599.00,100+
摩托罗拉（Motorola） Moto Z(XT1650-05) 手机 黑色 移动全网通4G(4G+64G),1099.00,400+
创星 移动联通4G 双卡双待 迷你超薄超小智能 袖珍卡片机手机 wifi热点 可玩王者荣耀吃鸡 黑色,499.00,60+
魅族（MEIZU） 魅蓝A5 移动联通4G智能手机 双卡双待 （2GB+16GB） 皓月银,599.00,100+
摩托罗拉（Motorola） Moto Z(XT1650-05) 手机 黑色 移动全网通4G(4G+64G),1099.00,400+
创星 移动联通4G 双卡双待 迷你超薄超小智能 袖珍卡片机手机 wifi热点 可玩王者荣耀吃鸡 黑色,499.00,60+
华为（HUAWEI） 新品荣耀10青春版十渐变色全面屏学生2400万像素AI自拍全新官方正品手机GT 渐变红 全网通（6GB 64GB）,1699.00,0
Vilovo 唯爱 F6 移动/联通2G 翻盖老人手机男女款 黑色,198.00,1500+
华为（HUAWEI） 畅享7S 全面屏 4G智能手机 双卡双待 全网通4G移动联通电信4G 黑色 全网通4+64,1038.00,0
360 N6 全网通4G智能手机 双卡双待 燧石黑 6G+64G,1058.00,1100+
诺基亚（NOKIA） 诺基亚X7 全网通4G 全面屏6.18英寸 原生安卓 光学防抖AI美颜拍照手机 暗夜蓝 全网通 4GB+64GB,1669.00,6
魅族（MEIZU） 魅蓝6T手机 曜石黑 全网通 4GB+64GB,898.00,200+
海囤全球GRAVER 军工三防老人机迷你手机长待机大字大声大屏电信老年机 黑色迷你版移动联通,99.00,300+
